split,legacy_rich_valid_smiles_only_best_model,legacy_rich_valid_smiles_only_spearman,legacy_rich_valid_smiles_only_rmse,legacy_rich_all_drugs_zero_smiles_best_model,legacy_rich_all_drugs_zero_smiles_spearman,legacy_rich_all_drugs_zero_smiles_rmse,colonstyle_compact_baseline_best_model,colonstyle_compact_baseline_spearman,colonstyle_compact_baseline_rmse,valid_minus_zero_delta
drug_group_4fold,weighted_top3_ensemble,0.670837759829307,2.1150461326239296,weighted_top3_ensemble,0.5723527953529365,2.0625811474182196,weighted_top3_ensemble,0.5243305458948493,2.1525779084429217,0.09848496447637056
random_4fold,weighted_top3_ensemble,0.8698996886761403,1.2388212067648512,lightgbm,0.7830207545631497,1.4211038866987034,weighted_top3_ensemble,0.7506717930558929,1.5384537320672564,0.08687893411299064
scaffold_group_4fold,weighted_top3_ensemble,0.6820591384126329,2.0001032325805097,weighted_top3_ensemble,0.5494520670594873,2.0759829617354213,weighted_top3_ensemble,0.5132849546697751,2.1773142593297403,0.13260707135314553
