split,legacy_rich_valid_smiles_only_best_model,legacy_rich_valid_smiles_only_spearman,legacy_rich_valid_smiles_only_rmse,legacy_rich_all_drugs_zero_smiles_best_model,legacy_rich_all_drugs_zero_smiles_spearman,legacy_rich_all_drugs_zero_smiles_rmse,colonstyle_compact_baseline_best_model,colonstyle_compact_baseline_spearman,colonstyle_compact_baseline_rmse,valid_minus_zero_delta
drug_group_4fold,weighted_top3_ensemble,0.5768402839261534,2.186226065119158,weighted_top3_ensemble,0.5470043283405249,2.152370667332536,weighted_top3_ensemble,0.5415354688510534,2.189053338172577,0.02983595558562846
random_4fold,weighted_top3_ensemble,0.8887093411523829,1.0672619080190826,lightgbm,0.838825029654061,1.2082825628115899,lightgbm,0.8321354502876197,1.2228450446571277,0.04988431149832184
scaffold_group_4fold,weighted_top3_ensemble,0.5757928579258659,2.247697393725629,weighted_top3_ensemble,0.5530088471337181,2.172255119157015,weighted_top3_ensemble,0.5082473687137453,2.275531027722954,0.022784010792147757
