split,legacy_rich_valid_smiles_only_best_model,legacy_rich_valid_smiles_only_spearman,legacy_rich_valid_smiles_only_rmse,legacy_rich_all_drugs_zero_smiles_best_model,legacy_rich_all_drugs_zero_smiles_spearman,legacy_rich_all_drugs_zero_smiles_rmse,colonstyle_compact_baseline_best_model,colonstyle_compact_baseline_spearman,colonstyle_compact_baseline_rmse,valid_minus_zero_delta
drug_group_4fold,weighted_top3_ensemble,0.6892873083770474,2.075179572550602,weighted_top3_ensemble,0.5809370793205119,2.039871230829706,weighted_top3_ensemble,0.5118815778541815,2.1513093376953205,0.10835022905653557
random_4fold,lightgbm,0.8706943723460154,1.222739853605681,lightgbm,0.7893442389691466,1.4079687423460518,weighted_top3_ensemble,0.7545990766936559,1.533756695571872,0.0813501333768688
scaffold_group_4fold,weighted_top3_ensemble,0.7036201229069355,1.9691161163445459,weighted_top3_ensemble,0.55914255488279,2.0538493140198253,weighted_top3_ensemble,0.49498966164220864,2.1593901394921975,0.14447756802414558
