split,legacy_rich_valid_smiles_only_best_model,legacy_rich_valid_smiles_only_spearman,legacy_rich_valid_smiles_only_rmse,legacy_rich_all_drugs_zero_smiles_best_model,legacy_rich_all_drugs_zero_smiles_spearman,legacy_rich_all_drugs_zero_smiles_rmse,colonstyle_compact_baseline_best_model,colonstyle_compact_baseline_spearman,colonstyle_compact_baseline_rmse,valid_minus_zero_delta
drug_group_4fold,weighted_top3_ensemble,0.6555536995237142,2.147766452375061,weighted_top3_ensemble,0.5541047741570537,2.072292201872165,weighted_top3_ensemble,0.5139385551284582,2.153796804564907,0.1014489253666605
random_4fold,weighted_top3_ensemble,0.8691712044601777,1.2407201581537228,lightgbm,0.7827697257806857,1.4208256129318901,weighted_top3_ensemble,0.7516802774832925,1.5381814206473523,0.086401478679492
scaffold_group_4fold,weighted_top3_ensemble,0.6679037712432737,2.037857108620182,weighted_top3_ensemble,0.5395387892868406,2.102523300459091,weighted_top3_ensemble,0.483124689267186,2.200200188805349,0.1283649819564331
