split,legacy_rich_valid_smiles_only_best_model,legacy_rich_valid_smiles_only_spearman,legacy_rich_valid_smiles_only_rmse,legacy_rich_all_drugs_zero_smiles_best_model,legacy_rich_all_drugs_zero_smiles_spearman,legacy_rich_all_drugs_zero_smiles_rmse,colonstyle_compact_baseline_best_model,colonstyle_compact_baseline_spearman,colonstyle_compact_baseline_rmse,valid_minus_zero_delta
drug_group_4fold,weighted_top3_ensemble,0.5590044284710434,2.2048803600629134,weighted_top3_ensemble,0.43491746470844145,2.2647659251542414,extratrees,0.38456971794121825,2.329777483158577,0.12408696376260192
random_4fold,lightgbm,0.8680302156081477,1.1955902175908968,lightgbm,0.7593814352407303,1.4351697361478069,lightgbm,0.7267554247848144,1.5494414338291251,0.10864878036741743
scaffold_group_4fold,weighted_top3_ensemble,0.5434625925630177,2.320193406462033,weighted_top3_ensemble,0.450015050623867,2.2360191431607968,weighted_top3_ensemble,0.37662261406259606,2.327707137940581,0.09344754193915067
