split,legacy_rich_valid_smiles_only_best_model,legacy_rich_valid_smiles_only_spearman,legacy_rich_valid_smiles_only_rmse,legacy_rich_all_drugs_zero_smiles_best_model,legacy_rich_all_drugs_zero_smiles_spearman,legacy_rich_all_drugs_zero_smiles_rmse,colonstyle_compact_baseline_best_model,colonstyle_compact_baseline_spearman,colonstyle_compact_baseline_rmse,valid_minus_zero_delta
drug_group_4fold,extratrees,0.6910321917728556,1.8774807731162044,weighted_top3_ensemble,0.5669125331108926,2.0071638076146514,xgboost,0.4754624061888417,2.1777715979161885,0.12411965866196295
random_4fold,lightgbm,0.8752365312595775,1.1573178283499526,lightgbm,0.7637803737023713,1.4180054042481822,lightgbm,0.7314463765117443,1.5385330761269547,0.11145615755720617
scaffold_group_4fold,weighted_top3_ensemble,0.6712298771741688,2.0227782600530544,weighted_top3_ensemble,0.5834418399492763,1.9378025680063544,weighted_top3_ensemble,0.4788655310450278,2.1464193957336466,0.08778803722489248
